Peak_ID,Intensity_171130-18_DN-Sampling-blank08-17-A1,Intensity_171130-19_DN-Sampling-blank08-17-A2,Intensity_171130-20_DN-Sampling-blank08-17-A4,Intensity_171123-16_DN46_Augsburg_UPS,Intensity_171123-17_DN34_Augsburg-Havarie_UPS,Intensity_171123-18_DN31_Amstetten_UPS,Intensity_171123-19_DN28_Brno_UPS,Intensity_171123-20_DN25_Zilina_UPS,Intensity_171123-21_DN22_Krsko_UPS,Intensity_171123-22_DN19_Budapest_UPS,Intensity_171123-23_DN16_Ljubljana_UPS,Intensity_171123-24_DN13_Zagreb_UPS,Intensity_171123-25_DN10_Varazdin_UPS,Intensity_171123-25_DN10_Varaždin_UPS,Intensity_171123-26_DN07_Sabac_UPS,Intensity_171123-27_DN04_Napoca_UPS,Intensity_171123-28_DN01_Bucharest_UPS,Intensity_171123-33_DN48_Augsburg_DS,Intensity_171123-34_DN36_Augsburg-Havarie_DS,Intensity_171123-35_DN33_Amstetten_DS,Intensity_171123-36_DN30_Brno_DS,Intensity_171123-37_DN27_Zilina_DS,Intensity_171123-38_DN24_Krsko_DS,Intensity_171123-39_DN21_Budapest_DS,Intensity_171123-40_DN18_Ljubljana_DS,Intensity_171123-41_DN15_Zagreb_DS,Intensity_171123-42_DN09_Sabac_DS,Intensity_171123-43_DN06_Napoca_DS,Intensity_171123-44_DN03_Bucharest_DS,Intensity_171130-21_DN02_Bucharest_WWTP,Intensity_171130-22_DN05_Napoca_WWTP,Intensity_171130-23_DN08_Sabac_WWTP,Intensity_171130-24_DN11_Varazdin_WWTP,Intensity_171130-25_DN14_Zagreb_WWTP,Intensity_171130-26_DN17_Ljubljana_WWTP,Intensity_171130-27_DN20_Budapest_WWTP,Intensity_171130-28_DN23_Krsko_WWTP,Intensity_171130-29_DN26_Zilina_WWTP,Intensity_171130-30_DN29_Brno_WWTP,Intensity_171130-31_DN32_Amstetten_WWTP,Intensity_171130-32_DN35_Augsburg-Havarie_WWTP,Intensity_171130-33_DN47_Augsburg_WWTP
100.9884@0650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.9884@0680,142240.794921875,195145.71826171898,182946.0234375,1415600.0,1503193.0,1503123.41503906,1175438.0,1547488.0,1857344.0,1346081.0,1284631.0,1590369.26269531,1314733.0,1533219.01025391,1769116.12109375,1570162.0,1222380.0,1580885.0,1569403.63183594,1431432.0,1202502.0,1456227.0,1424679.0,1095326.0,1362643.0,772859.0,1519666.0,1599418.0,2242112.0,940469.313476563,722487.0,385439.60058593797,1726638.0,324832.509765625,1010277.640625,715378.196289063,621592.645507813,286497.779296875,479590.0,385571.4140625,501237.76171875,247522.0
100.9884@0779,713237.0,1054646.0,674632.0,1905912.0,603471.0,1006968.0,984866.0,876241.0,878436.0,752892.0,850339.0,1194251.83886719,920670.54296875,918531.943359375,1140057.37695313,694982.0,1941326.0,2023970.0,4214719.0,4366987.0,986676.0,1657262.0,631788.0,878096.0,803081.0,630823.0,655127.0,733101.0,4599914.0,1974259.0,1089192.01074219,1043747.0,441164.0,1247866.0,894898.0,929405.0,751118.0,683442.0,614273.0,632550.0,1397665.0,2623055.0
100.9884@0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.9928@0704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0031@0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0031@0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315819.80078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273635.443359375,0.0,0.0,0.0,2760102.609375,0.0,0.0,0.0
101.0032@0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0055@0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617864.0,0.0,0.0,0.0,0.0
101.0071@0050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0070@0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244508.0
101.0073@1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0022,0.0,2501038.10546875,0.0,73433617.0,85419882.0,78458902.0,51405914.0,53815652.0,76029809.0,84571980.0,87346496.0,63497410.0,114397622.0,98213684.0,42505476.0,32043493.0,44661929.0,106594180.0,102221570.0,66805440.0,56456248.0,70618221.0,100798159.0,90831693.0,112178606.0,76036614.0,87300984.0,35305086.0,34591628.0,29795791.0,21021652.0,95108228.0,67453484.0,60790813.0,53265193.0,58640509.0,38227560.0,55964821.0,21938748.0,75075849.0,68115230.0,90771226.0
101.0084@0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0049,0.0,1858777.22265625,391658.03515625,99360958.0,87990547.0,111703298.0,77340167.0,62524979.0,129381315.0,93487498.0,187810939.0,78491443.0,110184915.0,111400240.0,73362202.0,26059381.0,53545624.0,92080000.0,99402458.0,89880171.0,70199917.0,75949768.0,69919460.0,63051141.0,118509562.0,35851794.0,115407558.0,31325221.0,38445685.0,29154478.0,19969443.0,64162164.0,62273984.0,28594620.0,48096893.0,55831376.0,33294268.0,61880030.0,34209464.0,30661760.0,42346518.0,85056659.25
101.0082@0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0084@0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0234,0.0,0.0,0.0,0.0,0.0,0.0,386920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0084@0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0349,0.0,0.0,0.0,0.0,0.0,339115.0,0.0,0.0,0.0,0.0,0.0,488057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302541.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0082@0710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336999.0
101.0083@0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543229.0
101.0083@0776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@0863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487608.0,0.0
101.0083@0871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423855.0,0.0,0.0,0.0,0.0,0.0
101.0082@0905,0.0,0.0,0.0,459392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0082@0942,2494324.53125,0.0,0.0,628198.0,0.0,2129342.9140625,2265687.390625,0.0,2230326.9453125,0.0,0.0,0.0,0.0,2345352.59375,0.0,494461.0,0.0,2305407.69921875,2255408.83203125,0.0,945682.0,0.0,2276281.8359375,0.0,0.0,2460671.125,2444421.328125,0.0,0.0,0.0,2498754.40625,0.0,0.0,0.0,2672813.6484375,2490413.8359375,2424810.9375,0.0,0.0,0.0,2972682.5234375,0.0
101.0083@0961,0.0,2664799.3671875,2902935.0,2234287.6484375,2392028.5078125,0.0,0.0,0.0,492230.0,0.0,2443606.34765625,2430827.23828125,2245511.7421875,2417558.921875,0.0,2325483.0859375,2260781.015625,0.0,2141962.2421875,0.0,0.0,0.0,2339386.59765625,603143.0,0.0,676519.0,2559664.828125,0.0,0.0,0.0,0.0,2930789.03125,2939290.84375,0.0,2918994.828125,2889727.1328125,795037.0,0.0,0.0,0.0,2802641.6953125,0.0
101.0083@0990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0082@1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0083@1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0168@0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478949.0
101.0232@0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0233@0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0233@0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0233@0546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270238.893554688,0.0,0.0,0.0,881976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372075.95996093797
101.0266@0023,0.0,0.0,0.0,618259.0,1256074.0,897001.0,990503.0,1970369.73046875,1077809.0,1225336.0,1308319.0,1615034.28710938,902458.0,2913960.875,2926019.21875,1198914.31445313,1134405.3671875,858474.0,1560167.0,3288928.63671875,2035086.671875,2767438.50390625,1814994.0,1250568.0,1520906.0,875804.0,2730628.0703125,383449.0,1130880.1015625,398897.0,633835.529296875,947771.0,813423.0,1566346.58105469,617479.0,920101.0,526501.0,856290.0,402814.0,1066372.0,1128901.0,974072.0
101.0265@0038,0.0,0.0,0.0,387272.0,0.0,333439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0278@0748,659424.0,596694.0,470308.0,391260.0,421793.353515625,596374.0,574448.872070313,398484.0,495956.0,418495.72949218797,571747.0,261755.323242188,191068.87890625,313304.899902344,330287.483398438,349459.545898438,290188.97265625,439709.9921875,169524.373046875,284234.067382813,257586.0,379641.41894531297,507989.61328125,401670.0,346978.083984375,351463.0,381716.51171875,365317.0,230006.763671875,215473.0,313742.0,447621.0,429956.0,316783.74609375,462820.326171875,405818.0,392771.1953125,273447.0,296075.0,457808.0,305490.0,395458.0
101.0447@0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0597@0023,12075382.0,11958672.0,16409337.0,47796876.625,48291779.5,8898804.0,5856853.0,49378634.9375,38147068.71875,5430108.0,43161652.6875,43343160.5,48862015.875,40901452.6875,31218461.8125,41781995.96875,42855021.125,6107515.0,7740659.0,31431951.34375,43931673.375,6106657.0,7443870.0,5896752.0,6310126.0,5100640.0,3865727.0,5354357.0,4058818.0,3380842.0,4658610.0,3799789.0,2552002.0,27598459.484375,1601468.0,2581596.0,29196382.46875,2930535.0,25420594.046875,3177520.0,3495166.0,3163452.0
101.0596@0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0597@0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857902.0,0.0,3296330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0597@0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0597@0090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465490.0,0.0,0.0,0.0,0.0
101.0597@0399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24079137.0,4433043.3203125,4297915.765625,4318782.21875,0.0,4005366.6953125,0.0,0.0,0.0
101.0597@0480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9722883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0597@0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0597@0527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13733982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0597@0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7147368.0,985606.0,0.0,0.0,0.0,0.0,0.0,0.0,752955.0
101.0596@0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0596@0639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872009.0,0.0,0.0,0.0,0.0,0.0
101.0597@0649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469419.0,1048489.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0596@0660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0596@0676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001486.0
101.0596@0733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0596@0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
